 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11552356;"3 a 5 años. Leyendo cuentos en inglés: 'The Princess and the pea and The vain little rat'.";"";"1";"0";"";"";"2022-01-28 00:00:00.0";"2022-01-28 23:59:00.0";"18:00";"'The Princess and the pea y The vain little rat'.  Edades: de 3 a 5 años. Apúntate a este divertido tallere en inglés y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:   Envía el formulario. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.  El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c5a8da196fdbd710VgnVCM2000001f4a900aRCRD";"Leyendo cuentos en inglés en enero";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0d69ace4f0d8710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82ce995a8bf5d010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Ciudad Lineal (Ciudad Lineal)";"1,6";"AVENIDA";"INSTITUCIÓN LIBRE DE ENSEÑANZA (ANTIGUA CALLE HERMANOS GARCÍA NOBLEJAS)";"14";"CIUDAD LINEAL";"PUEBLO NUEVO";"28037";"445944";"4476393";"40.43641736294729";"-3.637346971302506";"/contenido/actividades/CursosTalleres";"/usuario/Niños,/usuario/Familias";
11572486;"3 a 5 años. 'El color de los pájaros' y 'La cola del oso polar'";"";"1";"0";"";"";"2022-02-10 00:00:00.0";"2022-02-10 23:59:00.0";"18:00";"¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, los títulos, el día y la biblioteca a la que quieras asistir.   Envía el  formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.    Consulta en el programa todas las historias que os traemos este mes:";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6205730fc75e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b5ca89e2c9e5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Manuel Vázquez Montalbán (Tetuán)";"1,6";"CALLE";"FRANCOS RODRIGUEZ";"67";"TETUAN";"BELLAS VISTAS";"28039";"439755";"4478779";"40.45749513485957";"-3.710539712535917";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11572472;"3 a 5 años. 'El color de los pájaros' y 'La cola del oso polar'";"";"1";"0";"";"";"2022-02-08 00:00:00.0";"2022-02-08 23:59:00.0";"18:00";"¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, los títulos, el día y la biblioteca a la que quieras asistir.   Envía el  formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.    Consulta en el programa todas las historias que os traemos este mes:";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cebb5730fc75e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fce3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Francisco Ibáñez (Chamartín)";"1,6";"CALLE";"MANTUANO";"51";"CHAMARTIN";"CIUDAD JARDIN";"28002";"442766";"4477922";"40.44810636195716";"-3.6762309620097398";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11572482;"3 a 5 años. 'El color de los pájaros' y 'La cola del oso polar'";"";"1";"0";"";"";"2022-02-25 00:00:00.0";"2022-02-25 23:59:00.0";"18:00";"¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, los títulos, el día y la biblioteca a la que quieras asistir.   Envía el  formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.    Consulta en el programa todas las historias que os traemos este mes:";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aedc5730fc75e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Iván de Vargas (Centro)";"1,6";"CALLE";"SAN JUSTO";"5";"CENTRO";"PALACIO";"28005";"439775";"4473962";"40.41410290844665";"-3.7098591212735883";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11572468;"3 a 5 años. 'El color de los pájaros' y 'La cola del oso polar'";"";"1";"0";"";"";"2022-02-16 00:00:00.0";"2022-02-16 23:59:00.0";"18:00";"¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, los títulos, el día y la biblioteca a la que quieras asistir.   Envía el  formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.    Consulta en el programa todas las historias que os traemos este mes:";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=898b5730fc75e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Francisco Ayala (Vicálvaro)";"1,6";"BULEVAR";"INDALECIO PRIETO";"21";"VICALVARO";"VALDEBERNARDO";"28032";"447278";"4472321";"40.39982891410407";"-3.621281890570377";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11572463;"3 a 5 años. 'El color de los pájaros' y 'La cola del oso polar'";"";"1";"0";"";"";"2022-02-24 00:00:00.0";"2022-02-24 23:59:00.0";"18:00";"¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, los títulos, el día y la biblioteca a la que quieras asistir.   Envía el  formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.    Consulta en el programa todas las historias que os traemos este mes:";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=76aa5730fc75e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13ec3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Benito Pérez Galdós (Centro)";"1,6";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42738668300474";"-3.7105999955473625";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11572490;"3 a 5 años. 'El color de los pájaros' y 'La cola del oso polar'";"";"1";"0";"";"";"2022-02-09 00:00:00.0";"2022-02-09 23:59:00.0";"18:00";"¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, los títulos, el día y la biblioteca a la que quieras asistir.   Envía el  formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.    Consulta en el programa todas las historias que os traemos este mes:";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a715730fc75e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67e03d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Vicálvaro";"1,6";"CALLE";"VILLARDONDIEGO";"36";"VICALVARO";"CASCO HISTORICO VICALVARO";"28032";"448357";"4472920";"40.405283650744316";"-3.6086278232922804";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11572488;"3 a 5 años. 'El color de los pájaros' y 'La cola del oso polar'";"";"1";"0";"";"";"2022-02-02 00:00:00.0";"2022-02-02 23:59:00.0";"18:00";"¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, los títulos, el día y la biblioteca a la que quieras asistir.   Envía el  formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.    Consulta en el programa todas las historias que os traemos este mes:";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=07d05730fc75e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74703d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal María Zambrano (Tetuán)";"1,6";"PLAZA";"DONOSO";"5";"TETUAN";"ALMENARA";"28029";"440857";"4480052";"40.46903299144094";"-3.6976620067964996";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11572461;"3 a 5 años. 'La piel del venado' y 'El mono y las lentejas'";"";"1";"0";"";"";"2022-02-22 00:00:00.0";"2022-02-22 23:59:00.0";"18:00";"¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, los títulos, el día y la biblioteca a la que quieras asistir.   Envía el  formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.    Consulta en el programa todas las historias que os traemos este mes:";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d84a5730fc75e710VgnVCM1000001d4a900aRCRD";"Leyendo cuentos en febrero";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f3c01580c35e710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=697c598d1351c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal La Elipa (Ciudad Lineal)";"1,6";"CALLE";"NUESTRA SEÑORA DEL VILLAR";"6";"CIUDAD LINEAL";"LA ELIPA";"28017";"444705";"4474959";"40.42342659084215";"-3.651841641389484";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11572994;"3 a 5 años. 'The magic pot' &amp; 'Greedy boy'";"";"1";"0";"";"";"2022-02-21 00:00:00.0";"2022-02-21 23:59:00.0";"18:00";"Apúntate a estos divertidos talleres en inglés.  ¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, títulos, día y la biblioteca a la que quieras asistir.   Envía el formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5476e9b3f485e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Mario Vargas Llosa (Centro)";"1,6";"CALLE";"BARCELO";"4";"CENTRO";"JUSTICIA";"28004";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"/contenido/actividades/CursosTalleres";"/usuario/Niños,/usuario/Familias";
11572987;"3 a 5 años. 'The magic pot' &amp; 'Greedy boy'";"";"1";"0";"";"";"2022-02-10 00:00:00.0";"2022-02-10 23:59:00.0";"18:00";"Apúntate a estos divertidos talleres en inglés.  ¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, títulos, día y la biblioteca a la que quieras asistir.   Envía el formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a65e9b3f485e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4bf3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Gabriel García Márquez (Usera)";"1,6";"PLAZA";"PUEBLO";"2";"USERA";"ORCASUR";"28041";"440472";"4468702";"40.366768324753416";"-3.701141063083806";"/contenido/actividades/CursosTalleres";"/usuario/Niños,/usuario/Familias";
11572996;"3 a 5 años. 'The ugly duck' &amp; 'The little goal'";"";"1";"0";"";"";"2022-02-03 00:00:00.0";"2022-02-03 23:59:00.0";"18:00";"Apúntate a estos divertidos talleres en inglés.  ¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, títulos, día y la biblioteca a la que quieras asistir.   Envía el formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1a6e9b3f485e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal)";"1,6";"CALLE";"ASCAO";"4";"CIUDAD LINEAL";"PUEBLO NUEVO";"28017";"445570";"4475617";"40.42941133441142";"-3.6416899839787695";"/contenido/actividades/CursosTalleres";"/usuario/Niños,/usuario/Familias";
11573000;"3 a 5 años. 'The ugly duck' &amp; 'The little goal'";"";"1";"0";"";"";"2022-02-14 00:00:00.0";"2022-02-14 23:59:00.0";"18:00";"Apúntate a estos divertidos talleres en inglés.  ¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, títulos, día y la biblioteca a la que quieras asistir.   Envía el formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cef6e9b3f485e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e403d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal San Blas (San Blas-Canillejas)";"1,6";"CALLE";"SAN ROMAN DEL VALLE";"8";"SAN BLAS-CANILLEJAS";"ARCOS";"28037";"447249";"4474586";"40.420231627534996";"-3.6218113860909074";"/contenido/actividades/CursosTalleres";"/usuario/Niños,/usuario/Familias";
11572977;"3 a 5 años. 'The ugly duck' &amp; 'The little goal'";"";"1";"0";"";"";"2022-02-24 00:00:00.0";"2022-02-24 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=68a4e9b3f485e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb9e995a8bf5d010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Canillejas (San Blas-Canillejas)";"0,6";"CALLE";"BOLTAÑA";"23";"SAN BLAS-CANILLEJAS";"CANILLEJAS";"28022";"448119";"4477485";"40.44640229188281";"-3.6117933204271098";"/contenido/actividades/CursosTalleres";"/usuario/Niños,/usuario/Familias";
11580205;"42º Aniversario del asesinato de Yolanda González";"";"1";"0";"";"";"2022-02-02 00:00:00.0";"2022-02-02 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=204a8a3b8569e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Ángel González (Latina)";"1,6";"CALLE";"GRANJA DE TORREHERMOSA";"1";"LATINA";"ALUCHE";"28024";"434954";"4472113";"40.397074625115906";"-3.7664885474841556";"";"";
11554515;"50º Aniversario de la Asociación Halcones de la Amistad";"";"1";"0";"";"";"2022-01-30 00:00:00.0";"2022-01-30 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a786d39a38cd710VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD";"Centro de Educación Ambiental y Cultural Maris Stella (Usera)";"1";"CALLE";"DOCTOR TOLOSA LATOUR";"16";"USERA";"PRADOLONGO";"28026";"440301";"4469524";"40.374166248648216";"-3.7032220308808577";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
11573006;"6 a 9 años. 'Cows don't go to school' &amp; 'Peter and the wolf'";"";"1";"0";"";"";"2022-02-15 00:00:00.0";"2022-02-15 23:59:00.0";"18:00";"Apúntate a estos divertidos talleres en inglés.  ¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, títulos, día y la biblioteca a la que quieras asistir.   Envía el formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=efa82ed62a85e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=89a40a47f441f010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Portazgo (Puente de Vallecas)";"1,6";"CALLE";"CANTALAPIEDRA";"11";"PUENTE DE VALLECAS";"NUMANCIA";"28038";"444376";"4471605";"40.393189968014696";"-3.6554147649183943";"/contenido/actividades/CursosTalleres";"/usuario/Niños,/usuario/Familias";
11572988;"6 a 9 años. 'Cows don't go to school' &amp; 'Peter and the wolf'";"";"1";"0";"";"";"2022-02-23 00:00:00.0";"2022-02-23 23:59:00.0";"18:00";"Apúntate a estos divertidos talleres en inglés.  ¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, títulos, día y la biblioteca a la que quieras asistir.   Envía el formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7d5e9b3f485e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f64c2c6e051c010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Gloria Fuertes (Barajas)";"1,6";"AVENIDA";"LOGROÑO";"179";"BARAJAS";"CORRALEJOS";"28042";"449661";"4479046";"40.46055947228695";"-3.5937461811785347";"/contenido/actividades/CursosTalleres";"/usuario/Niños,/usuario/Familias";
11572942;"6 a 9 años. 'Cows don't go to school' &amp; 'Peter and the wolf'";"";"1";"0";"";"";"2022-02-03 00:00:00.0";"2022-02-03 23:59:00.0";"18:00";"Apúntate a estos divertidos talleres en inglés.  ¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, títulos, día y la biblioteca a la que quieras asistir.   Envía el formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9394e9b3f485e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f0e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Aluche (Latina)";"1,6";"CALLE";"CAMARENA";"10";"LATINA";"ALUCHE";"28047";"435820";"4471982";"40.39597072367931";"-3.7562716852987847";"/contenido/actividades/CursosTalleres";"/usuario/Niños,/usuario/Familias";
11572475;"6 a 9 años. 'El dragón de Wawel' y 'El origen de fuego'";"";"1";"0";"";"";"2022-02-10 00:00:00.0";"2022-02-10 23:59:00.0";"18:00";"¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, los títulos, el día y la biblioteca a la que quieras asistir.   Envía el  formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.    Consulta en el programa todas las historias que os traemos este mes:";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=310c5730fc75e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca903d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Gerardo Diego (Villa de Vallecas)";"1,6";"CALLE";"MONTE AYA";"12";"VILLA DE VALLECAS";"CASCO HISTORICO VALLECAS";"28031";"447138";"4469889";"40.37790196240434";"-3.6227296605039516";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11572485;"6 a 9 años. 'La leyenda de la laguna' y 'Los 8 soles'";"";"1";"0";"";"";"2022-02-03 00:00:00.0";"2022-02-03 23:59:00.0";"18:00";"¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, los títulos, el día y la biblioteca a la que quieras asistir.   Envía el  formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.    Consulta en el programa todas las historias que os traemos este mes:";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9fce5730fc75e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo)";"1";"AVENIDA";"MONFORTE DE LEMOS";"38";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439867";"4481122";"40.47860087334554";"-3.7094408342979954";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11572480;"6 a 9 años. 'La leyenda de la laguna' y 'Los 8 soles'";"";"1";"0";"";"";"2022-02-22 00:00:00.0";"2022-02-22 23:59:00.0";"18:00";"¡Vamos a leer y a divertirnos juntos en la biblioteca!   Elige la edad, los títulos, el día y la biblioteca a la que quieras asistir.   Envía el  formulario de inscripción. La biblioteca se pondrá en contacto contigo para confirmar tu asistencia.El máximo por sesión son 15 plazas para niños y niñas. Podrán ir acompañados por su padre o madre hasta un número máximo de 30 personas en la sala. Se respetará el orden de inscripción.    Consulta en el programa todas las historias que os traemos este mes:";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8ebc5730fc75e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c5879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Huerta de la Salud (Hortaleza)";"1,6";"CALLE";"MAR DE LAS ANTILLAS";"10";"HORTALEZA";"PINAR DEL REY";"28033";"445295";"4480968";"40.47571688103069";"-3.64667257750353";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
